Unnamed: 0,distance,following_x,front_x,frame,front_speed,following_speed,front_id,following_id,front_width,following_width,front_class,following_class,front_feature,following_feature,front_class_encoded,following_class_encoded,driving_style
38,47.79000000000002,37.44999999999999,37.48000000000002,1280,24.50000000000045,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
39,47.78999999999997,38.43000000000001,38.45999999999998,1281,24.499999999999037,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
40,47.80000000000001,39.40999999999997,39.44999999999999,1282,24.750000000000227,24.499999999999037,62,64,11.93,4.35,Truck,Car,,,1,0,1
41,47.80000000000001,40.39999999999998,40.44,1283,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
42,47.80000000000001,41.38999999999999,41.43000000000001,1284,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
43,47.81,42.370000000000005,42.420000000000016,1285,24.750000000000227,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
44,47.78999999999997,43.370000000000005,43.39999999999998,1286,24.499999999999037,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
45,47.79000000000002,44.35999999999996,44.38999999999999,1287,24.750000000000227,24.749999999998806,62,64,11.93,4.35,Truck,Car,,,1,0,1
46,47.78000000000003,45.35999999999996,45.38,1288,24.750000000000227,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
47,47.78000000000003,46.349999999999966,46.370000000000005,1289,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
48,47.77999999999997,47.329999999999984,47.349999999999966,1290,24.499999999999037,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
49,47.78999999999997,48.31,48.339999999999975,1291,24.750000000000227,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
50,47.80000000000001,49.28999999999997,49.329999999999984,1292,24.750000000000227,24.499999999999037,62,64,11.93,4.35,Truck,Car,,,1,0,1
51,47.79000000000002,50.27999999999997,50.31,1293,24.50000000000045,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
52,47.80000000000001,51.25999999999999,51.30000000000001,1294,24.750000000000227,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
53,47.81,52.22999999999996,52.27999999999997,1295,24.499999999999037,24.24999999999926,62,64,11.93,4.35,Truck,Car,,,1,0,1
54,47.81999999999999,53.20999999999998,53.26999999999998,1296,24.750000000000227,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
55,47.829999999999984,54.19,54.25999999999999,1297,24.750000000000227,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
56,47.83000000000004,55.16999999999996,55.24000000000001,1298,24.50000000000045,24.499999999999037,62,64,11.93,4.35,Truck,Car,,,1,0,1
57,47.83000000000004,56.16999999999996,56.24000000000001,1299,25.0,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
58,47.84000000000003,57.15999999999997,57.24000000000001,1300,25.0,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
59,47.83000000000004,58.15999999999997,58.23000000000002,1301,24.750000000000227,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
60,47.829999999999984,59.14999999999998,59.21999999999997,1302,24.749999999998806,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
61,47.829999999999984,60.13999999999999,60.20999999999998,1303,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
62,47.81999999999999,61.13,61.19,1304,24.50000000000045,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
63,47.81999999999999,62.120000000000005,62.18000000000001,1305,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
64,47.81,63.120000000000005,63.170000000000016,1306,24.750000000000227,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
65,47.79999999999996,64.12,64.15999999999997,1307,24.749999999998806,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
66,47.80000000000001,65.10999999999996,65.14999999999998,1308,24.750000000000227,24.749999999998806,62,64,11.93,4.35,Truck,Car,,,1,0,1
67,47.80000000000001,66.09999999999997,66.13999999999999,1309,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
68,47.80000000000001,67.07999999999998,67.12,1310,24.50000000000045,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
69,47.79999999999996,68.06,68.09999999999997,1311,24.499999999999037,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
70,47.79000000000002,69.04999999999995,69.07999999999998,1312,24.50000000000045,24.749999999998806,62,64,11.93,4.35,Truck,Car,,,1,0,1
71,47.79000000000002,70.03999999999996,70.07,1313,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
72,47.79000000000002,71.01999999999998,71.05000000000001,1314,24.50000000000045,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
73,47.79999999999996,72.0,72.03999999999996,1315,24.749999999998806,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
74,47.78999999999997,72.99000000000001,73.01999999999998,1316,24.50000000000045,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
75,47.79000000000002,73.97999999999996,74.00999999999999,1317,24.750000000000227,24.749999999998806,62,64,11.93,4.35,Truck,Car,,,1,0,1
76,47.78000000000003,74.96999999999997,74.99000000000001,1318,24.50000000000045,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
77,47.77000000000004,75.96999999999997,75.98000000000002,1319,24.750000000000227,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
78,47.75999999999999,76.95999999999998,76.95999999999998,1320,24.499999999999037,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
79,47.74000000000001,77.94999999999999,77.93,1321,24.25000000000068,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
80,47.74000000000001,78.94,78.92000000000002,1322,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
81,47.73999999999995,79.93,79.90999999999997,1323,24.749999999998806,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
82,47.73999999999995,80.93,80.90999999999997,1324,25.0,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
83,47.72999999999996,81.93,81.89999999999998,1325,24.750000000000227,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
84,47.71999999999997,82.93,82.88999999999999,1326,24.750000000000227,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
85,47.70999999999998,83.93,83.88,1327,24.750000000000227,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
86,47.71000000000004,84.91999999999996,84.87,1328,24.750000000000227,24.749999999998806,62,64,11.93,4.35,Truck,Car,,,1,0,1
87,47.71000000000004,85.90999999999997,85.86000000000001,1329,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
88,47.70999999999998,86.89999999999998,86.84999999999997,1330,24.749999999998806,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
89,47.70999999999998,87.88999999999999,87.83999999999997,1331,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
90,47.71999999999997,88.88,88.83999999999997,1332,25.0,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
91,47.73000000000002,89.85999999999996,89.82999999999998,1333,24.750000000000227,24.499999999999037,62,64,11.93,4.35,Truck,Car,,,1,0,1
92,47.72000000000003,90.84999999999997,90.81,1334,24.50000000000045,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
93,47.70999999999998,91.83999999999996,91.78999999999996,1335,24.499999999999037,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
94,47.70999999999998,92.82999999999998,92.77999999999996,1336,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
95,47.70999999999998,93.82,93.76999999999998,1337,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
96,47.71000000000004,94.79999999999995,94.75,1338,24.50000000000045,24.499999999999037,62,64,11.93,4.35,Truck,Car,,,1,0,1
97,47.71000000000004,95.78999999999996,95.74,1339,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
98,47.69,96.78999999999996,96.71999999999996,1340,24.499999999999037,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
99,47.69,97.77999999999996,97.70999999999998,1341,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
100,47.68000000000001,98.77999999999996,98.7,1342,24.750000000000227,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
101,47.68000000000001,99.77999999999996,99.7,1343,25.0,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
102,47.670000000000016,100.77999999999996,100.69,1344,24.750000000000227,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
103,47.66,101.77999999999996,101.67999999999998,1345,24.74999999999952,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
104,47.650000000000006,102.76999999999998,102.66,1346,24.50000000000045,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
105,47.63999999999999,103.76999999999998,103.64999999999998,1347,24.74999999999952,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
106,47.63999999999999,104.76999999999998,104.64999999999998,1348,25.0,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
107,47.63999999999999,105.75,105.63,1349,24.50000000000045,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
108,47.62999999999997,106.74,106.61,1350,24.499999999999744,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
109,47.619999999999976,107.74,107.6,1351,24.750000000000227,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
110,47.63000000000002,108.71999999999996,108.59,1352,24.750000000000227,24.499999999999037,62,64,11.93,4.35,Truck,Car,,,1,0,1
111,47.62000000000003,109.72999999999996,109.59,1353,25.0,25.249999999999773,62,64,11.93,4.35,Truck,Car,,,1,0,1
112,47.610000000000014,110.71999999999996,110.57,1354,24.499999999999744,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
113,47.60000000000002,111.71999999999996,111.56,1355,24.750000000000227,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
114,47.59,112.70999999999998,112.54,1356,24.499999999999744,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
115,47.59,113.7,113.53,1357,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
116,47.579999999999984,114.69,114.51,1358,24.499999999999744,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
117,47.569999999999965,115.68,115.48999999999998,1359,24.499999999999744,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
118,47.54999999999998,116.68,116.47,1360,24.50000000000045,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
119,47.55000000000001,117.66999999999996,117.45999999999998,1361,24.74999999999952,24.749999999998806,62,64,11.93,4.35,Truck,Car,,,1,0,1
120,47.53000000000003,118.66999999999996,118.44,1362,24.50000000000045,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
121,47.52000000000001,119.66999999999996,119.42999999999998,1363,24.74999999999952,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
122,47.51000000000002,120.65999999999995,120.41,1364,24.50000000000045,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
123,47.5,121.65999999999995,121.39999999999998,1365,24.74999999999952,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
124,47.49000000000001,122.65999999999995,122.39,1366,24.750000000000227,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
125,47.49000000000001,123.64999999999998,123.38,1367,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
126,47.48000000000002,124.64999999999998,124.37,1368,24.750000000000227,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
127,47.47,125.64,125.35,1369,24.499999999999744,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
128,47.47,126.63,126.34,1370,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
129,47.45999999999998,127.63,127.32999999999998,1371,24.74999999999952,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
130,47.44999999999999,128.62,128.31,1372,24.50000000000045,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
131,47.440000000000026,129.60999999999996,129.29,1373,24.499999999999744,24.749999999998806,62,64,11.93,4.35,Truck,Car,,,1,0,1
132,47.440000000000026,130.59999999999997,130.28,1374,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
133,47.44999999999999,131.57999999999998,131.26999999999998,1375,24.74999999999952,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
134,47.44999999999999,132.57,132.26,1376,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
135,47.42999999999998,133.56,133.23,1377,24.24999999999997,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
136,47.43000000000001,134.53999999999996,134.20999999999998,1378,24.499999999999744,24.499999999999037,62,64,11.93,4.35,Truck,Car,,,1,0,1
137,47.420000000000016,135.52999999999997,135.19,1379,24.50000000000045,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
138,47.41,136.51999999999998,136.17,1380,24.499999999999744,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
139,47.41,137.51,137.16,1381,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
140,47.40999999999997,138.5,138.14999999999998,1382,24.74999999999952,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
141,47.410000000000025,139.47999999999996,139.13,1383,24.50000000000045,24.499999999999037,62,64,11.93,4.35,Truck,Car,,,1,0,1
142,47.410000000000025,140.46999999999997,140.12,1384,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
143,47.41,141.45999999999998,141.11,1385,24.74999999999952,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
144,47.400000000000006,142.45,142.09,1386,24.50000000000045,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
145,47.38999999999999,143.44,143.07,1387,24.499999999999744,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
146,47.390000000000015,144.41999999999996,144.04999999999998,1388,24.499999999999744,24.499999999999037,62,64,11.93,4.35,Truck,Car,,,1,0,1
147,47.390000000000015,145.39999999999998,145.03,1389,24.50000000000045,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
148,47.38,146.39,146.01,1390,24.499999999999744,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
149,47.38,147.38,147.0,1391,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
150,47.369999999999976,148.38,147.98999999999998,1392,24.74999999999952,25.0,62,64,11.93,4.35,Truck,Car,,,1,0,1
151,47.360000000000014,149.36999999999998,148.97,1393,24.50000000000045,24.74999999999952,62,64,11.93,4.35,Truck,Car,,,1,0,1
152,47.35999999999999,150.35,149.95,1394,24.499999999999744,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
153,47.35,151.33999999999995,150.92999999999998,1395,24.499999999999744,24.74999999999952,62,64,11.93,4.35,Truck,Car,,,1,0,1
154,47.35,152.32999999999998,151.92,1396,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
155,47.35,153.32,152.91,1397,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
156,47.35,154.29999999999998,153.89,1398,24.499999999999744,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
157,47.360000000000014,155.27999999999997,154.88,1399,24.750000000000227,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
158,47.35,156.26999999999998,155.86,1400,24.499999999999744,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
159,47.360000000000014,157.24999999999997,156.85,1401,24.750000000000227,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
160,47.370000000000005,158.23,157.84,1402,24.750000000000227,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
161,47.390000000000015,159.20999999999998,158.84,1403,25.0,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
162,47.38999999999999,160.2,159.82999999999998,1404,24.74999999999952,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
163,47.38000000000002,161.18999999999997,160.81,1405,24.50000000000045,24.74999999999952,62,64,11.93,4.35,Truck,Car,,,1,0,1
164,47.38999999999999,162.17,161.79999999999998,1406,24.74999999999952,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
165,47.390000000000015,163.15999999999997,162.79,1407,24.750000000000227,24.74999999999952,62,64,11.93,4.35,Truck,Car,,,1,0,1
166,47.390000000000015,164.14999999999998,163.78,1408,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
167,47.38999999999999,165.14,164.76999999999998,1409,24.74999999999952,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
168,47.38,166.13,165.75,1410,24.50000000000045,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
169,47.370000000000005,167.11999999999998,166.73,1411,24.499999999999744,24.74999999999952,62,64,11.93,4.35,Truck,Car,,,1,0,1
170,47.35999999999999,168.11,167.70999999999998,1412,24.499999999999744,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
171,47.360000000000014,169.08999999999995,168.69,1413,24.50000000000045,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
172,47.35,170.07999999999998,169.67,1414,24.499999999999744,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
173,47.35,171.05999999999997,170.64999999999998,1415,24.499999999999744,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
174,47.35,172.04999999999998,171.64,1416,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
175,47.360000000000014,173.02999999999997,172.63,1417,24.750000000000227,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
176,47.370000000000005,174.01,173.62,1418,24.750000000000227,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
177,47.38,174.98999999999998,174.61,1419,24.74999999999952,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
178,47.390000000000015,175.96999999999997,175.6,1420,24.750000000000227,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
179,47.400000000000006,176.95,176.59,1421,24.750000000000227,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
180,47.400000000000006,177.92999999999998,177.57,1422,24.499999999999744,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
181,47.400000000000006,178.90999999999997,178.54999999999998,1423,24.499999999999744,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
182,47.41,179.89,179.54,1424,24.750000000000227,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
183,47.39999999999998,180.88,180.52,1425,24.499999999999744,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
184,47.41999999999999,181.86,181.52,1426,25.0,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
185,47.43000000000001,182.84,182.51,1427,24.750000000000227,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
186,47.44,183.82,183.5,1428,24.750000000000227,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
187,47.44,184.8,184.48,1429,24.499999999999744,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
188,47.44,185.79,185.47,1430,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
189,47.44,186.77,186.45,1431,24.499999999999744,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
190,47.45000000000002,187.75,187.44,1432,24.750000000000227,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
191,47.44,188.74,188.42,1433,24.499999999999744,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
192,47.44,189.73,189.41,1434,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
193,47.44,190.71,190.39,1435,24.499999999999744,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
194,47.440000000000026,191.69,191.37,1436,24.50000000000045,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
195,47.44999999999999,192.67,192.36,1437,24.74999999999952,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
196,47.46000000000001,193.64,193.34,1438,24.50000000000045,24.24999999999997,62,64,11.93,4.35,Truck,Car,,,1,0,1
197,47.47,194.62,194.33,1439,24.74999999999952,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
198,47.47,195.61,195.32,1440,24.750000000000227,24.750000000000227,62,64,11.93,4.35,Truck,Car,,,1,0,1
199,47.48000000000002,196.59,196.31,1441,24.750000000000227,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
200,47.47999999999999,197.57,197.29,1442,24.499999999999744,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
201,47.48999999999998,198.54,198.27,1443,24.499999999999744,24.24999999999997,62,64,11.93,4.35,Truck,Car,,,1,0,1
202,47.49000000000001,199.52,199.25,1444,24.50000000000045,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
203,47.49000000000001,200.5,200.23,1445,24.499999999999744,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
204,47.5,201.48,201.22,1446,24.750000000000227,24.50000000000045,62,64,11.93,4.35,Truck,Car,,,1,0,1
205,47.50999999999999,202.46,202.21,1447,24.74999999999952,24.499999999999744,62,64,11.93,4.35,Truck,Car,,,1,0,1
